ensemblgene,entrezgene,gene_name,path_description,path_ID
ENSG00000157349,11269,DDX19B,Nucleocytoplasmic transport,path:hsa03013
ENSG00000196911,3841,KPNA5,Nucleocytoplasmic transport,path:hsa03013
ENSG00000124789,9972,NUP153,Nucleocytoplasmic transport,path:hsa03013
ENSG00000065150,3843,IPO5,Nucleocytoplasmic transport,path:hsa03013
ENSG00000100296,8563,THOC5,Nucleocytoplasmic transport,path:hsa03013
ENSG00000169180,23214,XPO6,Nucleocytoplasmic transport,path:hsa03013
ENSG00000093000,10762,NUP50,Nucleocytoplasmic transport,path:hsa03013
ENSG00000205339,10527,IPO7,Nucleocytoplasmic transport,path:hsa03013
ENSG00000141543,9775,EIF4A3,Nucleocytoplasmic transport,path:hsa03013
ENSG00000102900,9688,NUP93,Nucleocytoplasmic transport,path:hsa03013
ENSG00000164091,80335,WDR82,mRNA surveillance pathway,path:hsa03015
ENSG00000125755,8189,SYMPK,mRNA surveillance pathway,path:hsa03015
ENSG00000136709,55339,WDR33,mRNA surveillance pathway,path:hsa03015
ENSG00000172531,5499,PPP1CA,mRNA surveillance pathway,path:hsa03015
ENSG00000135097,4440,MSI1,mRNA surveillance pathway,path:hsa03015
ENSG00000111880,8732,RNGTT,mRNA surveillance pathway,path:hsa03015
ENSG00000157349,11269,DDX19B,mRNA surveillance pathway,path:hsa03015
ENSG00000120948,23435,TARDBP,mRNA surveillance pathway,path:hsa03015
ENSG00000151846,5042,PABPC3,mRNA surveillance pathway,path:hsa03015
ENSG00000175470,55844,PPP2R2D,mRNA surveillance pathway,path:hsa03015
ENSG00000258643,100529063,BCL2L2-PABPN1,mRNA surveillance pathway,path:hsa03015
ENSG00000116698,9887,SMG7,mRNA surveillance pathway,path:hsa03015
ENSG00000070366,23293,SMG6,mRNA surveillance pathway,path:hsa03015
ENSG00000115421,64895,PAPOLG,mRNA surveillance pathway,path:hsa03015
ENSG00000112339,10767,HBS1L,mRNA surveillance pathway,path:hsa03015
ENSG00000071626,26528,DAZAP1,mRNA surveillance pathway,path:hsa03015
ENSG00000186298,5501,PPP1CC,mRNA surveillance pathway,path:hsa03015
ENSG00000145216,81608,FIP1L1,mRNA surveillance pathway,path:hsa03015
ENSG00000213639,5500,PPP1CB,mRNA surveillance pathway,path:hsa03015
ENSG00000141543,9775,EIF4A3,mRNA surveillance pathway,path:hsa03015
ENSG00000137713,5519,PPP2R1B,mRNA surveillance pathway,path:hsa03015
ENSG00000254535,132430,PABPC4L,mRNA surveillance pathway,path:hsa03015
ENSG00000005007,5976,UPF1,mRNA surveillance pathway,path:hsa03015
ENSG00000153944,124540,MSI2,mRNA surveillance pathway,path:hsa03015
ENSG00000154001,5529,PPP2R5E,mRNA surveillance pathway,path:hsa03015
ENSG00000066027,5525,PPP2R5A,mRNA surveillance pathway,path:hsa03015
ENSG00000105258,5438,POLR2I,RNA polymerase,path:hsa03020
ENSG00000148606,11128,POLR3A,RNA polymerase,path:hsa03020
ENSG00000181222,5430,POLR2A,RNA polymerase,path:hsa03020
ENSG00000284832,5430,POLR2A,RNA polymerase,path:hsa03020
ENSG00000100413,171568,POLR3H,RNA polymerase,path:hsa03020
ENSG00000013503,55703,POLR3B,RNA polymerase,path:hsa03020
ENSG00000168002,5436,POLR2G,RNA polymerase,path:hsa03020
ENSG00000121851,84265,POLR3GL,RNA polymerase,path:hsa03020
ENSG00000186184,51082,POLR1D,RNA polymerase,path:hsa03020
ENSG00000161980,51728,POLR3K,RNA polymerase,path:hsa03020
ENSG00000068654,25885,POLR1A,RNA polymerase,path:hsa03020
ENSG00000186141,10623,POLR3C,RNA polymerase,path:hsa03020
ENSG00000137413,129685,TAF8,Basal transcription factors,path:hsa03022
ENSG00000178913,6879,TAF7,Basal transcription factors,path:hsa03022
ENSG00000162227,10629,TAF6L,Basal transcription factors,path:hsa03022
ENSG00000020426,4331,MNAT1,Basal transcription factors,path:hsa03022
ENSG00000028839,9519,TBPL1,Basal transcription factors,path:hsa03022
ENSG00000188342,2963,GTF2F2,Basal transcription factors,path:hsa03022
ENSG00000120656,6883,TAF12,Basal transcription factors,path:hsa03022
ENSG00000104884,2068,ERCC2,Basal transcription factors,path:hsa03022
ENSG00000111358,2967,GTF2H3,Basal transcription factors,path:hsa03022
ENSG00000163161,2071,ERCC3,Basal transcription factors,path:hsa03022
ENSG00000170144,220988,HNRNPA3,Spliceosome,path:hsa03040
ENSG00000224979,57819,LSM2,Spliceosome,path:hsa03040
ENSG00000100603,22938,SNW1,Spliceosome,path:hsa03040
ENSG00000099783,4670,HNRNPM,Spliceosome,path:hsa03040
ENSG00000116350,6429,SRSF4,Spliceosome,path:hsa03040
ENSG00000275885,26121,PRPF31,Spliceosome,path:hsa03040
ENSG00000134748,84950,PRPF38A,Spliceosome,path:hsa03040
ENSG00000164167,11157,LSM6,Spliceosome,path:hsa03040
ENSG00000139343,6636,SNRPF,Spliceosome,path:hsa03040
ENSG00000172850,57819,LSM2,Spliceosome,path:hsa03040
ENSG00000126803,3306,HSPA2,Spliceosome,path:hsa03040
ENSG00000067596,1659,DHX8,Spliceosome,path:hsa03040
ENSG00000105618,26121,PRPF31,Spliceosome,path:hsa03040
ENSG00000276421,26121,,Spliceosome,path:hsa03040
ENSG00000100138,4809,SNU13,Spliceosome,path:hsa03040
ENSG00000169976,83443,SF3B5,Spliceosome,path:hsa03040
ENSG00000277707,26121,,Spliceosome,path:hsa03040
ENSG00000150316,51503,CWC15,Spliceosome,path:hsa03040
ENSG00000141543,9775,EIF4A3,Spliceosome,path:hsa03040
ENSG00000124562,6631,SNRPC,Spliceosome,path:hsa03040
ENSG00000236826,57819,LSM2,Spliceosome,path:hsa03040
ENSG00000111786,8683,SRSF9,Spliceosome,path:hsa03040
ENSG00000198231,11325,DDX42,Spliceosome,path:hsa03040
ENSG00000109971,3312,HSPA8,Spliceosome,path:hsa03040
ENSG00000108883,9343,EFTUD2,Spliceosome,path:hsa03040
ENSG00000130332,51690,LSM7,Spliceosome,path:hsa03040
ENSG00000104897,8175,SF3A2,Spliceosome,path:hsa03040
ENSG00000188529,10772,SRSF10,Spliceosome,path:hsa03040
ENSG00000275117,26121,,Spliceosome,path:hsa03040
ENSG00000112081,6428,SRSF3,Spliceosome,path:hsa03040
ENSG00000225998,57819,LSM2,Spliceosome,path:hsa03040
ENSG00000125870,6629,SNRPB2,Spliceosome,path:hsa03040
ENSG00000204392,57819,LSM2,Spliceosome,path:hsa03040
ENSG00000274144,26121,,Spliceosome,path:hsa03040
ENSG00000231502,57819,LSM2,Spliceosome,path:hsa03040
ENSG00000143977,6637,SNRPG,Spliceosome,path:hsa03040
ENSG00000136450,6426,SRSF1,Spliceosome,path:hsa03040
ENSG00000274894,26121,,Spliceosome,path:hsa03040
ENSG00000189091,23450,SF3B3,Spliceosome,path:hsa03040
ENSG00000109606,1665,DHX15,Spliceosome,path:hsa03040
ENSG00000140829,9785,DHX38,Spliceosome,path:hsa03040
ENSG00000182004,6635,SNRPE,Spliceosome,path:hsa03040
ENSG00000161265,199746,U2AF1L4,Spliceosome,path:hsa03040
ENSG00000104852,6625,SNRNP70,Spliceosome,path:hsa03040
ENSG00000277953,26121,,Spliceosome,path:hsa03040
ENSG00000274651,26121,,Spliceosome,path:hsa03040
ENSG00000125743,6633,SNRPD2,Spliceosome,path:hsa03040
ENSG00000076924,56949,XAB2,Spliceosome,path:hsa03040
ENSG00000144028,23020,SNRNP200,Spliceosome,path:hsa03040
ENSG00000119953,10285,SMNDC1,Spliceosome,path:hsa03040
ENSG00000277154,26121,,Spliceosome,path:hsa03040
ENSG00000207005,26870,RNU1-2,Spliceosome,path:hsa03040
ENSG00000134186,55119,PRPF38B,Spliceosome,path:hsa03040
ENSG00000165630,8559,PRPF18,Spliceosome,path:hsa03040
ENSG00000100764,5700,PSMC1,Proteasome,path:hsa03050
ENSG00000100519,5706,PSMC6,Proteasome,path:hsa03050
ENSG00000205220,5699,PSMB10,Proteasome,path:hsa03050
ENSG00000284889,5721,PSME2,Proteasome,path:hsa03050
ENSG00000087191,5705,PSMC5,Proteasome,path:hsa03050
ENSG00000154611,143471,PSMA8,Proteasome,path:hsa03050
ENSG00000092010,5720,PSME1,Proteasome,path:hsa03050
ENSG00000240118,5698,PSMB9,Proteasome,path:hsa03050
ENSG00000115233,10213,PSMD14,Proteasome,path:hsa03050
ENSG00000240508,5698,PSMB9,Proteasome,path:hsa03050
ENSG00000175166,5708,PSMD2,Proteasome,path:hsa03050
ENSG00000243067,5698,PSMB9,Proteasome,path:hsa03050
ENSG00000242711,5698,PSMB9,Proteasome,path:hsa03050
ENSG00000126067,5690,PSMB2,Proteasome,path:hsa03050
ENSG00000284916,5720,PSME1,Proteasome,path:hsa03050
ENSG00000100911,5721,PSME2,Proteasome,path:hsa03050
ENSG00000008018,5689,PSMB1,Proteasome,path:hsa03050
ENSG00000159377,5692,PSMB4,Proteasome,path:hsa03050
ENSG00000243958,5698,PSMB9,Proteasome,path:hsa03050
ENSG00000239836,5698,PSMB9,Proteasome,path:hsa03050
ENSG00000240065,5698,PSMB9,Proteasome,path:hsa03050
ENSG00000281184,5689,PSMB1,Proteasome,path:hsa03050
ENSG00000243594,5698,PSMB9,Proteasome,path:hsa03050
ENSG00000125818,9491,PSMF1,Proteasome,path:hsa03050
ENSG00000041357,5685,PSMA4,Proteasome,path:hsa03050
ENSG00000159352,5710,PSMD4,Proteasome,path:hsa03050
ENSG00000129084,5682,PSMA1,Proteasome,path:hsa03050
ENSG00000170231,2172,FABP6,PPAR signaling pathway,path:hsa03320
ENSG00000110090,1374,CPT1A,PPAR signaling pathway,path:hsa03320
ENSG00000110245,345,APOC3,PPAR signaling pathway,path:hsa03320
ENSG00000140992,5170,PDPK1,PPAR signaling pathway,path:hsa03320
ENSG00000100979,5360,PLTP,PPAR signaling pathway,path:hsa03320
ENSG00000158874,336,APOA2,PPAR signaling pathway,path:hsa03320
ENSG00000130377,81616,ACSBG2,PPAR signaling pathway,path:hsa03320
ENSG00000087008,8310,ACOX3,PPAR signaling pathway,path:hsa03320
ENSG00000161533,51,ACOX1,PPAR signaling pathway,path:hsa03320
ENSG00000228333,6257,RXRB,PPAR signaling pathway,path:hsa03320
ENSG00000235712,6257,RXRB,PPAR signaling pathway,path:hsa03320
ENSG00000206289,6257,RXRB,PPAR signaling pathway,path:hsa03320
ENSG00000025434,10062,NR1H3,PPAR signaling pathway,path:hsa03320
ENSG00000227322,6257,RXRB,PPAR signaling pathway,path:hsa03320
ENSG00000204231,6257,RXRB,PPAR signaling pathway,path:hsa03320
ENSG00000110243,116519,APOA5,PPAR signaling pathway,path:hsa03320
ENSG00000231321,6257,RXRB,PPAR signaling pathway,path:hsa03320
ENSG00000112033,5467,PPARD,PPAR signaling pathway,path:hsa03320
ENSG00000070808,815,CAMK2A,ErbB signaling pathway,path:hsa04012
ENSG00000109321,374,AREG,ErbB signaling pathway,path:hsa04012
ENSG00000137843,106821730,PAK6,ErbB signaling pathway,path:hsa04012
ENSG00000105221,208,AKT2,ErbB signaling pathway,path:hsa04012
ENSG00000180370,5062,PAK2,ErbB signaling pathway,path:hsa04012
ENSG00000111276,1027,CDKN1B,ErbB signaling pathway,path:hsa04012
ENSG00000163235,7039,TGFA,ErbB signaling pathway,path:hsa04012
ENSG00000105647,5296,PIK3R2,ErbB signaling pathway,path:hsa04012
ENSG00000124181,5335,PLCG1,ErbB signaling pathway,path:hsa04012
ENSG00000175634,6199,RPS6KB2,ErbB signaling pathway,path:hsa04012
ENSG00000099942,1399,CRKL,ErbB signaling pathway,path:hsa04012
ENSG00000173757,6777,STAT5B,ErbB signaling pathway,path:hsa04012
ENSG00000100485,6655,SOS2,ErbB signaling pathway,path:hsa04012
ENSG00000102882,5595,MAPK3,ErbB signaling pathway,path:hsa04012
ENSG00000101188,4923,NTSR1,Calcium signaling pathway,path:hsa04020
ENSG00000086544,80271,ITPKC,Calcium signaling pathway,path:hsa04020
ENSG00000135914,3357,HTR2B,Calcium signaling pathway,path:hsa04020
ENSG00000152822,2911,GRM1,Calcium signaling pathway,path:hsa04020
ENSG00000196218,6261,RYR1,Calcium signaling pathway,path:hsa04020
ENSG00000181104,2149,F2R,Calcium signaling pathway,path:hsa04020
ENSG00000157388,776,CACNA1D,Calcium signaling pathway,path:hsa04020
ENSG00000143933,805,CALM2,Calcium signaling pathway,path:hsa04020
ENSG00000075073,6865,TACR2,Calcium signaling pathway,path:hsa04020
ENSG00000182621,23236,PLCB1,Calcium signaling pathway,path:hsa04020
ENSG00000008118,57172,CAMK1G,Calcium signaling pathway,path:hsa04020
ENSG00000070808,815,CAMK2A,Calcium signaling pathway,path:hsa04020
ENSG00000070388,27006,FGF22,Calcium signaling pathway,path:hsa04020
ENSG00000138039,3973,LHCGR,Calcium signaling pathway,path:hsa04020
ENSG00000004468,952,CD38,Calcium signaling pathway,path:hsa04020
ENSG00000105464,2906,GRIN2D,Calcium signaling pathway,path:hsa04020
ENSG00000162104,115,ADCY9,Calcium signaling pathway,path:hsa04020
ENSG00000070961,490,ATP2B1,Calcium signaling pathway,path:hsa04020
ENSG00000156873,5261,PHKG2,Calcium signaling pathway,path:hsa04020
ENSG00000122420,5737,PTGFR,Calcium signaling pathway,path:hsa04020
ENSG00000113749,3274,HRH2,Calcium signaling pathway,path:hsa04020
ENSG00000058668,493,ATP2B4,Calcium signaling pathway,path:hsa04020
ENSG00000170425,136,ADORA2B,Calcium signaling pathway,path:hsa04020
ENSG00000143318,844,CASQ1,Calcium signaling pathway,path:hsa04020
ENSG00000124181,5335,PLCG1,Calcium signaling pathway,path:hsa04020
ENSG00000221823,5534,PPP3R1,Calcium signaling pathway,path:hsa04020
ENSG00000198668,801,CALM1,Calcium signaling pathway,path:hsa04020
ENSG00000107831,2253,FGF8,Calcium signaling pathway,path:hsa04020
ENSG00000288516,5566,PRKACA,Calcium signaling pathway,path:hsa04020
ENSG00000118160,6543,SLC8A2,Calcium signaling pathway,path:hsa04020
ENSG00000187848,22953,P2RX2,Calcium signaling pathway,path:hsa04020
ENSG00000284814,196883,ADCY4,Calcium signaling pathway,path:hsa04020
ENSG00000171873,146,ADRA1D,Calcium signaling pathway,path:hsa04020
ENSG00000152207,57105,CYSLTR2,Calcium signaling pathway,path:hsa04020
ENSG00000108405,5023,P2RX1,Calcium signaling pathway,path:hsa04020
ENSG00000075388,2249,FGF4,Calcium signaling pathway,path:hsa04020
ENSG00000162341,219931,TPCN2,Calcium signaling pathway,path:hsa04020
ENSG00000168398,624,BDKRB2,Calcium signaling pathway,path:hsa04020
ENSG00000170214,147,ADRA1B,Calcium signaling pathway,path:hsa04020
ENSG00000114854,7134,TNNC1,Calcium signaling pathway,path:hsa04020
ENSG00000161509,2905,GRIN2C,Calcium signaling pathway,path:hsa04020
ENSG00000137841,5330,PLCB2,Calcium signaling pathway,path:hsa04020
ENSG00000063176,56848,SPHK2,Calcium signaling pathway,path:hsa04020
ENSG00000129007,91860,CALML4,Calcium signaling pathway,path:hsa04020
ENSG00000060558,2769,GNA15,Calcium signaling pathway,path:hsa04020
ENSG00000074370,489,ATP2A3,Calcium signaling pathway,path:hsa04020
ENSG00000165637,7417,VDAC2,Calcium signaling pathway,path:hsa04020
ENSG00000169676,1816,DRD5,Calcium signaling pathway,path:hsa04020
ENSG00000168621,2668,GDNF,Calcium signaling pathway,path:hsa04020
ENSG00000183023,6546,SLC8A1,Calcium signaling pathway,path:hsa04020
ENSG00000196296,487,ATP2A1,Calcium signaling pathway,path:hsa04020
ENSG00000198216,777,CACNA1E,Calcium signaling pathway,path:hsa04020
ENSG00000129467,196883,ADCY4,Calcium signaling pathway,path:hsa04020
ENSG00000123360,5153,PDE1B,Calcium signaling pathway,path:hsa04020
ENSG00000072062,5566,PRKACA,Calcium signaling pathway,path:hsa04020
ENSG00000174437,488,ATP2A2,Calcium signaling pathway,path:hsa04020
ENSG00000129467,196883,ADCY4,cAMP signaling pathway,path:hsa04024
ENSG00000105464,2906,GRIN2D,cAMP signaling pathway,path:hsa04024
ENSG00000157388,776,CACNA1D,cAMP signaling pathway,path:hsa04024
ENSG00000174437,488,ATP2A2,cAMP signaling pathway,path:hsa04024
ENSG00000163485,134,ADORA1,cAMP signaling pathway,path:hsa04024
ENSG00000105647,5296,PIK3R2,cAMP signaling pathway,path:hsa04024
ENSG00000288516,5566,PRKACA,cAMP signaling pathway,path:hsa04024
ENSG00000186298,5501,PPP1CC,cAMP signaling pathway,path:hsa04024
ENSG00000129007,91860,CALML4,cAMP signaling pathway,path:hsa04024
ENSG00000065989,5141,PDE4A,cAMP signaling pathway,path:hsa04024
ENSG00000101405,5020,OXT,cAMP signaling pathway,path:hsa04024
ENSG00000162009,6755,SSTR5,cAMP signaling pathway,path:hsa04024
ENSG00000127314,5908,RAP1B,cAMP signaling pathway,path:hsa04024
ENSG00000102882,5595,MAPK3,cAMP signaling pathway,path:hsa04024
ENSG00000070961,490,ATP2B1,cAMP signaling pathway,path:hsa04024
ENSG00000184588,5142,PDE4B,cAMP signaling pathway,path:hsa04024
ENSG00000070808,815,CAMK2A,cAMP signaling pathway,path:hsa04024
ENSG00000105409,478,ATP1A3,cAMP signaling pathway,path:hsa04024
ENSG00000122585,4852,NPY,cAMP signaling pathway,path:hsa04024
ENSG00000255398,8843,HCAR3,cAMP signaling pathway,path:hsa04024
ENSG00000131771,84152,PPP1R1B,cAMP signaling pathway,path:hsa04024
ENSG00000161533,51,ACOX1,cAMP signaling pathway,path:hsa04024
ENSG00000100906,4792,NFKBIA,cAMP signaling pathway,path:hsa04024
ENSG00000169676,1816,DRD5,cAMP signaling pathway,path:hsa04024
ENSG00000213639,5500,PPP1CB,cAMP signaling pathway,path:hsa04024
ENSG00000125398,6662,SOX9,cAMP signaling pathway,path:hsa04024
ENSG00000074370,489,ATP2A3,cAMP signaling pathway,path:hsa04024
ENSG00000116473,5906,RAP1A,cAMP signaling pathway,path:hsa04024
ENSG00000143933,805,CALM2,cAMP signaling pathway,path:hsa04024
ENSG00000129244,482,ATP1B2,cAMP signaling pathway,path:hsa04024
ENSG00000126458,6237,RRAS,cAMP signaling pathway,path:hsa04024
ENSG00000058668,493,ATP2B4,cAMP signaling pathway,path:hsa04024
ENSG00000087008,8310,ACOX3,cAMP signaling pathway,path:hsa04024
ENSG00000138039,3973,LHCGR,cAMP signaling pathway,path:hsa04024
ENSG00000138622,10021,HCN4,cAMP signaling pathway,path:hsa04024
ENSG00000198668,801,CALM1,cAMP signaling pathway,path:hsa04024
ENSG00000196296,487,ATP2A1,cAMP signaling pathway,path:hsa04024
ENSG00000161509,2905,GRIN2C,cAMP signaling pathway,path:hsa04024
ENSG00000172531,5499,PPP1CA,cAMP signaling pathway,path:hsa04024
ENSG00000105221,208,AKT2,cAMP signaling pathway,path:hsa04024
ENSG00000124205,1908,EDN3,cAMP signaling pathway,path:hsa04024
ENSG00000181104,2149,F2R,cAMP signaling pathway,path:hsa04024
ENSG00000284814,196883,ADCY4,cAMP signaling pathway,path:hsa04024
ENSG00000196917,27198,HCAR1,cAMP signaling pathway,path:hsa04024
ENSG00000005339,1387,CREBBP,cAMP signaling pathway,path:hsa04024
ENSG00000114353,2771,GNAI2,cAMP signaling pathway,path:hsa04024
ENSG00000162104,115,ADCY9,cAMP signaling pathway,path:hsa04024
ENSG00000067900,6093,ROCK1,cAMP signaling pathway,path:hsa04024
ENSG00000266964,5348,FXYD1,cAMP signaling pathway,path:hsa04024
ENSG00000130396,4301,AFDN,cAMP signaling pathway,path:hsa04024
ENSG00000101335,10398,MYL9,cAMP signaling pathway,path:hsa04024
ENSG00000125257,10257,ABCC4,cAMP signaling pathway,path:hsa04024
ENSG00000072062,5566,PRKACA,cAMP signaling pathway,path:hsa04024
ENSG00000142166,3454,IFNAR1,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000127743,27190,IL17B,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000163735,6374,CXCL5,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000177663,23765,IL17RA,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000077238,3566,IL4R,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000172458,53342,IL17D,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000183625,1232,CCR3,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000240505,23495,TNFRSF13B,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000102970,6361,CCL17,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000163083,3625,INHBB,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000276125,9560,CCL4L2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000048462,608,TNFRSF17,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000109272,5197,PF4V1,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000125726,970,CD70,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000139269,83729,INHBE,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000135414,10220,GDF11,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000130513,9518,GDF15,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000150281,1489,CTF1,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000111321,4055,LTBR,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000183682,353500,BMP8A,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000134470,3601,IL15RA,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000174564,53833,IL20RB,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000274233,6352,CCL5,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000168329,1524,CX3CR1,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000135503,91,ACVR1B,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000153162,654,BMP6,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000131142,6370,CCL25,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000115594,3554,IL1R1,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000100385,3560,IL2RB,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000125735,8740,TNFSF14,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000204217,659,BMPR2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000006210,6376,CX3CL1,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000159128,3460,IFNGR2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000107562,6387,CXCL12,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000187266,2057,EPOR,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000276070,9560,CCL4L2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000266524,2662,GDF10,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000134460,3559,IL2RA,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000110324,3587,IL10RA,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000105329,7040,TGFB1,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000102524,10673,TNFSF13B,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000163736,5473,PPBP,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000163513,7048,TGFBR2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000282604,9560,CCL4L2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000163702,84818,IL17RC,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000136689,3557,IL1RN,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000271503,6352,CCL5,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000008517,9235,IL32,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000081041,2920,CXCL2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000180871,3579,CXCR2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000006327,51330,TNFRSF12A,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000090534,7066,THPO,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000215788,8718,TNFRSF25,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000168685,3575,IL7R,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000100368,1439,CSF2RB,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000213218,1443,CSH2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000056736,55540,IL17RB,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000262795,3460,IFNGR2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000275313,9560,CCL4L2,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000112486,1235,CCR6,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000115604,8809,IL18R1,Cytokine-cytokine receptor interaction,path:hsa04060
ENSG00000114353,2771,GNAI2,Chemokine signaling pathway,path:hsa04062
ENSG00000131142,6370,CCL25,Chemokine signaling pathway,path:hsa04062
ENSG00000282972,2786,GNG4,Chemokine signaling pathway,path:hsa04062
ENSG00000102882,5595,MAPK3,Chemokine signaling pathway,path:hsa04062
ENSG00000162104,115,ADCY9,Chemokine signaling pathway,path:hsa04062
ENSG00000275313,9560,CCL4L2,Chemokine signaling pathway,path:hsa04062
ENSG00000174021,2787,GNG5,Chemokine signaling pathway,path:hsa04062
ENSG00000163735,6374,CXCL5,Chemokine signaling pathway,path:hsa04062
ENSG00000114124,131890,GRK7,Chemokine signaling pathway,path:hsa04062
ENSG00000102970,6361,CCL17,Chemokine signaling pathway,path:hsa04062
ENSG00000173020,156,GRK2,Chemokine signaling pathway,path:hsa04062
ENSG00000105723,2931,GSK3A,Chemokine signaling pathway,path:hsa04062
ENSG00000006210,6376,CX3CL1,Chemokine signaling pathway,path:hsa04062
ENSG00000105647,5296,PIK3R2,Chemokine signaling pathway,path:hsa04062
ENSG00000107562,6387,CXCL12,Chemokine signaling pathway,path:hsa04062
ENSG00000072062,5566,PRKACA,Chemokine signaling pathway,path:hsa04062
ENSG00000099942,1399,CRKL,Chemokine signaling pathway,path:hsa04062
ENSG00000168243,2786,GNG4,Chemokine signaling pathway,path:hsa04062
ENSG00000276231,146850,PIK3R6,Chemokine signaling pathway,path:hsa04062
ENSG00000105221,208,AKT2,Chemokine signaling pathway,path:hsa04062
ENSG00000276125,9560,CCL4L2,Chemokine signaling pathway,path:hsa04062
ENSG00000276070,9560,CCL4L2,Chemokine signaling pathway,path:hsa04062
ENSG00000163736,5473,PPBP,Chemokine signaling pathway,path:hsa04062
ENSG00000069966,10681,GNB5,Chemokine signaling pathway,path:hsa04062
ENSG00000105639,3718,JAK3,Chemokine signaling pathway,path:hsa04062
ENSG00000129467,196883,ADCY4,Chemokine signaling pathway,path:hsa04062
ENSG00000183625,1232,CCR3,Chemokine signaling pathway,path:hsa04062
ENSG00000067900,6093,ROCK1,Chemokine signaling pathway,path:hsa04062
ENSG00000100485,6655,SOS2,Chemokine signaling pathway,path:hsa04062
ENSG00000180871,3579,CXCR2,Chemokine signaling pathway,path:hsa04062
ENSG00000134516,1794,DOCK2,Chemokine signaling pathway,path:hsa04062
ENSG00000168329,1524,CX3CR1,Chemokine signaling pathway,path:hsa04062
ENSG00000182621,23236,PLCB1,Chemokine signaling pathway,path:hsa04062
ENSG00000173757,6777,STAT5B,Chemokine signaling pathway,path:hsa04062
ENSG00000115415,6772,STAT1,Chemokine signaling pathway,path:hsa04062
ENSG00000168610,6774,STAT3,Chemokine signaling pathway,path:hsa04062
ENSG00000116473,5906,RAP1A,Chemokine signaling pathway,path:hsa04062
